467,animal,1,0.539245009524,3
422,movie,3,0.755562569317,1
599,animal,4,0.115839296837,0
215,animal,8,0.866484232353,1
602,animal,1,0.590611950835,0
765,city,8,0.317683259077,0
150,animal,3,0.523263524712,2
196,city,7,0.152897504131,3
506,animal,7,0.348883167837,1
231,city,5,0.659549519054,3
482,city,4,0.867529675036,0
53,city,5,0.813275426278,0
303,book,2,0.63003663572,2
762,book,7,0.915576295911,1
210,city,2,0.685789838493,0
816,animal,6,0.418351721842,3
277,animal,1,0.807254253802,3
295,city,7,0.448011384807,2
240,movie,1,0.240670001198,1
71,book,5,0.0987233060327,3
494,city,1,0.334831781359,3
855,city,3,0.636775130478,1
850,book,8,0.181454576412,3
651,book,7,0.612787399878,1
758,city,7,0.77910823611,3
911,city,5,0.533563861141,3
107,movie,1,0.0675462955057,0
422,city,4,0.795754519632,1
663,animal,8,0.110442305549,3
576,city,3,0.958971349596,1
134,book,9,0.339517711868,1
89,city,9,0.610305500836,3
194,movie,8,0.869985767576,2
764,city,8,0.64792856176,2
558,animal,5,0.432267904014,1
995,animal,5,0.429345831529,1
490,city,2,0.936600626722,2
575,book,2,0.676712873654,0
141,animal,4,0.833446520173,3
350,book,4,0.497932788117,3
854,animal,8,0.954124695581,2
517,animal,3,0.233943895423,3
39,animal,3,0.139206015524,1
915,book,6,0.685456238135,0
509,book,2,0.345238814787,3
480,book,3,0.0239476922377,3
630,animal,0,0.621055357728,0
583,animal,8,0.112361230264,3
481,movie,5,0.272794940048,3
781,animal,3,0.161182196232,0
391,city,2,0.447669835408,2
643,book,9,0.470833315354,1
875,city,8,0.326519305835,2
155,movie,8,0.540554435074,1
399,book,9,0.0433713169052,1
601,movie,4,0.17205937452,3
150,city,2,0.451102350304,2
662,book,3,0.127460916996,2
488,animal,6,0.76118245305,3
55,movie,3,0.759753379565,0
332,city,6,0.0417258208243,3
863,movie,6,0.107225531629,3
222,book,5,0.695999898976,1
555,movie,4,0.329023762296,1
331,movie,9,0.652185604146,0
192,animal,7,0.0522300193093,3
744,movie,2,0.0170034076359,1
95,book,5,0.402859769357,3
274,movie,5,0.998991985361,3
118,movie,8,0.6826986305,0
398,movie,1,0.543662277163,3
536,movie,5,0.933984805646,0
476,movie,6,0.843523643115,1
323,movie,1,0.841973470011,0
161,movie,4,0.160980544287,2
780,city,0,0.622211493005,0
861,movie,1,0.0999996736766,3
32,city,7,0.819357119716,1
251,movie,0,0.114060176321,0
598,book,0,0.0471566188905,1
166,city,0,0.298383132981,1
435,movie,3,0.876052708716,1
491,animal,1,0.452475281186,3
648,city,1,0.935279799844,3
456,book,9,0.983026906668,2
132,animal,2,0.310331480537,2
537,animal,3,0.242167780923,2
992,movie,4,0.21343431102,1
976,animal,9,0.0465670859434,0
622,book,5,0.49081835818,3
744,city,2,0.180263968106,1
852,animal,2,0.0682847257693,2
470,book,7,0.872698142925,1
233,animal,5,0.491792231124,3
298,city,7,0.36828419576,2
677,city,0,0.572019269499,1
460,city,1,0.736460580829,0
763,city,6,0.455650202858,1
62,movie,4,0.769534501711,0
835,movie,0,0.167441085547,0
277,movie,3,0.453869336764,3
954,book,0,0.181883795959,2
369,book,1,0.912462520282,0
528,book,7,0.274284924172,2
740,movie,8,0.00929438696187,0
197,movie,3,0.273444360418,2
479,book,1,0.794990610901,1
859,city,2,0.916874293158,2
786,city,1,0.696987372895,1
666,movie,2,0.304346405352,1
122,animal,9,0.744039069711,1
29,movie,4,0.394253986742,0
87,book,7,0.618534351577,0
114,movie,1,0.470514256453,2
220,city,4,0.284949239647,0
145,animal,8,0.137780182675,3
510,animal,6,0.662044916351,0
680,animal,2,0.918149341636,2
283,book,0,0.756727413975,0
238,movie,2,0.183894451915,3
284,movie,4,0.420726620321,2
140,movie,9,0.487763597959,1
353,movie,8,0.0310843165462,1
558,book,5,0.6355116981,1
762,movie,0,0.215852920598,1
400,animal,8,0.737428650475,3
735,animal,2,0.338543705013,2
324,animal,7,0.662410592482,3
612,book,4,0.690951041389,2
794,city,2,0.00176216531071,1
733,animal,1,0.116957461596,1
589,city,0,0.185294265812,0
350,city,0,0.181056784185,3
442,book,6,0.523627736845,3
383,book,9,0.358168954583,3
822,movie,2,0.461354140503,0
606,movie,6,0.315523043933,2
275,book,3,0.589518438898,3
796,book,8,0.413753162183,3
347,book,7,0.122258389152,0
79,animal,8,0.559546018216,1
881,city,2,0.278692305689,1
962,city,3,0.399685727208,3
426,book,0,0.12265687739,3
973,city,2,0.624048828543,0
195,city,2,0.186392654982,0
601,city,1,0.972633862752,3
927,animal,7,0.4728783288,2
275,city,4,0.411677444403,3
139,book,1,0.470555106708,0
335,animal,0,0.425491894041,0
591,animal,0,0.588831603487,2
870,movie,4,0.525384444803,2
590,movie,2,0.190385902485,1
289,animal,7,0.517823737731,1
644,movie,5,0.086099431514,2
861,animal,7,0.912842004679,3
505,animal,8,0.0503472822444,2
365,animal,9,0.49943483641,3
858,movie,9,0.398095248025,2
163,movie,7,0.791681942126,2
745,city,1,0.690607475985,1
950,city,7,0.941111969389,3
221,animal,5,0.522279657325,0
424,city,0,0.958279015691,2
501,book,0,0.959133963514,0
113,movie,1,0.869998803275,0
74,movie,5,0.0400558574336,0
893,city,1,0.814156452304,0
850,animal,8,0.673133160517,3
485,book,9,0.51202975322,1
598,animal,0,0.06793819368,1
974,book,3,0.560432977753,0
526,book,4,0.937807103947,1
847,city,6,0.465863220224,1
406,city,1,0.303541512065,3
726,animal,5,0.036689502986,0
432,movie,1,0.753479281401,2
790,city,3,0.276405539972,0
48,animal,7,0.978889686856,1
268,animal,2,0.146811893523,2
105,animal,4,0.877034653333,3
995,book,7,0.902159039948,1
691,movie,6,0.40692023846,1
360,movie,4,0.518065768305,3
745,movie,8,0.978583163713,1
336,movie,9,0.382589927509,2
190,book,0,0.307714168847,2
906,city,5,0.865551092837,2
813,book,0,0.0194129703097,1
718,animal,8,0.126917151378,0
766,movie,9,0.95241312651,3
52,movie,0,0.184075616544,2
702,animal,9,0.880262241395,3
50,animal,3,0.907908151838,2
106,movie,4,0.87873388438,1
340,city,5,0.0989601199772,2
851,movie,4,0.586793391629,1
954,movie,7,0.0281614945078,2
427,animal,7,0.255899449384,2
187,book,4,0.709096445841,2
252,movie,5,0.467334016266,3
304,movie,2,0.628882036004,1
126,movie,1,0.0277716924202,0
419,city,3,0.929584498428,2
341,book,8,0.455046639063,0
444,city,5,0.864293349399,3
288,book,3,0.57830565536,3
998,animal,5,0.659138476111,3
323,animal,1,0.299420251988,0
707,city,9,0.178376488432,1
208,city,1,0.686236660127,0
832,book,3,0.373867051538,0
551,city,4,0.404307400529,0
758,book,0,0.541827323065,3
704,book,3,0.0631439996343,1
844,book,8,0.630524997301,3
110,animal,5,0.761774599887,2
616,animal,5,0.145428951188,2
843,city,5,0.895133652975,3
817,movie,8,0.818594850054,3
570,animal,0,0.490916238711,3
926,city,2,0.246587244906,1
343,animal,2,0.796202282827,1
945,city,8,0.0496188246154,2
647,movie,2,0.988657113008,0
334,city,3,0.946434704699,2
193,book,0,0.927675215525,2
703,animal,8,0.698632452826,1
109,movie,8,0.475545538117,2
440,city,0,0.974983050104,1
465,city,4,0.7762606588,0
132,book,2,0.621578640823,2
67,animal,3,0.556480710705,0
500,city,3,0.489098978654,0
696,movie,5,0.859681610694,0
769,movie,6,0.929977157932,1
271,city,4,0.293230964855,0
946,animal,0,0.0958113648072,3
321,city,2,0.151021814418,3
689,animal,2,0.838582785583,1
121,city,0,0.460479805979,2
743,movie,1,0.733276511648,3
718,city,8,0.786399808372,0
863,city,8,0.835278834518,3
870,book,8,0.807390179202,2
314,book,5,0.44036847559,3
853,city,8,0.855269038833,1
533,movie,0,0.813223468263,2
263,animal,6,0.0404460083704,3
994,city,8,0.485751088873,0
78,animal,3,0.278065165584,2
682,movie,7,0.68683984386,0
576,animal,8,0.389616326576,1
553,city,0,0.169092687212,3
38,movie,6,0.569181336081,3
371,animal,7,0.546894189412,1
118,city,1,0.455131279774,0
938,city,9,0.41628707009,2
512,movie,1,0.051766208765,0
911,animal,5,0.384872583424,3
914,animal,4,0.593596205747,0
265,book,3,0.698067798053,0
827,city,9,0.542869219259,0
156,book,5,0.940774039178,3
468,movie,7,0.907358052695,0
557,book,9,0.673560265924,2
972,movie,6,0.0583785140284,2
749,movie,7,0.767465586379,2
350,animal,1,0.242443098241,3
955,animal,5,0.732323484694,2
647,book,3,0.883234885894,0
142,city,4,0.647279523188,2
826,movie,7,0.526763328936,2
324,book,5,0.933972179541,3
310,animal,1,0.306002778364,2
248,city,9,0.106380553596,3
388,book,2,0.0215382587423,2
367,movie,0,0.822009702005,0
987,animal,9,0.60601568956,2
812,book,0,0.227354840841,2
502,book,9,0.553967543353,1
804,book,4,0.158683573992,3
978,animal,5,0.785414556825,0
896,animal,7,0.27085623366,2
706,animal,9,0.588833784602,1
213,movie,0,0.994594715091,3
795,animal,0,0.202900265862,0
328,book,1,0.569808451791,2
904,animal,3,0.690593309997,2
4,city,4,0.841170468107,2
729,book,1,0.346951014792,1
400,book,4,0.828872395372,3
362,city,2,0.432003220536,3
983,movie,7,0.402756647528,2
95,movie,8,0.830552362998,3
53,book,4,0.0194365033071,0
668,animal,1,0.296403095554,3
961,animal,0,0.396282690502,1
742,animal,4,0.678843245147,0
393,city,4,0.590721831889,3
737,city,2,0.520207986003,0
739,city,3,0.702086147347,3
756,city,7,0.860586519256,3
807,book,6,0.010844476324,0
558,movie,8,0.0464386781058,1
454,book,6,0.119526215927,3
179,city,7,0.767690794039,3
91,animal,3,0.877913531273,3
941,book,1,0.583631178004,2
532,movie,5,0.654371269913,1
153,animal,9,0.20358866028,0
155,city,0,0.111766096809,1
538,animal,0,0.293980495089,3
373,animal,2,0.902902507901,1
358,book,8,0.519424835101,2
349,book,4,0.214851605432,2
320,movie,0,0.664639246333,1
411,book,4,0.507064342681,3
119,city,6,0.832956466929,3
59,animal,8,0.218617815313,1
478,animal,4,0.914413722647,0
383,movie,5,0.210734912233,3
733,book,8,0.767837429817,1
891,city,5,0.181027666504,0
357,city,8,0.491956831933,2
799,animal,5,0.890302606504,2
165,animal,1,0.929135178162,2
189,movie,0,0.056152535932,1
763,animal,5,0.0915075907873,1
556,movie,5,0.835170385192,3
30,book,4,0.470865905147,0
682,city,6,0.202230317654,0
793,city,1,0.314635600398,1
828,movie,3,0.121946575323,0
256,animal,1,0.0307080634244,1
223,animal,2,0.346663836842,3
753,movie,0,0.12052250758,3
118,animal,4,0.273964819632,0
432,city,5,0.502593162461,2
598,city,5,0.508060894985,1
454,movie,3,0.951691950766,3
699,city,2,0.382229821866,3
634,movie,1,0.627625998365,3
909,book,9,0.813037882026,0
432,book,8,0.382466508527,2
389,animal,6,0.732756588253,1
62,city,8,0.0834490403181,0
202,animal,1,0.744784681634,2
624,city,2,0.25864230545,0
405,animal,0,0.747897594688,1
371,book,0,0.564160336289,1
172,animal,2,0.103168946817,1
15,movie,8,0.939797638896,1
536,city,8,0.748335696963,0
372,movie,6,0.269339078558,1
788,city,9,0.577592662368,1
343,movie,0,0.416792475466,1
562,movie,1,0.37286424111,2
262,animal,7,0.386258144286,3
415,movie,1,0.491596440295,0
567,book,0,0.888144777251,3
169,city,0,0.0871134442633,0
538,book,9,0.549726178369,3
520,movie,3,0.360296934758,3
214,book,8,0.473101890219,3
914,book,1,0.495595661682,0
563,movie,8,0.984763953525,2
34,city,6,0.109866364113,2
81,book,4,0.753568015033,3
436,animal,1,0.0661156397308,3
98,animal,8,0.0292336040225,3
303,movie,0,0.418945653937,2
428,book,3,0.959897897201,0
255,city,5,0.67655860644,3
428,city,2,0.919959380519,0
326,movie,1,0.716034761828,0
167,animal,1,0.999822385892,1
177,movie,0,0.794061783206,0
917,book,6,0.677461028186,2
582,animal,5,0.792978708177,1
751,animal,0,0.804575934915,0
784,animal,4,0.418269869531,0
43,movie,7,0.103891744456,0
814,city,6,0.867178600959,0
592,book,6,0.731266654354,2
342,movie,1,0.499926780261,0
317,movie,0,0.512492223155,3
173,animal,9,0.286253704803,1
137,book,9,0.176103732923,0
241,animal,8,0.603674909762,1
644,city,8,0.0870710107673,2
55,animal,9,0.570081466721,0
363,movie,5,0.425582553801,2
333,movie,0,0.273915242239,0
670,movie,3,0.735228899485,2
928,movie,1,0.0675957911841,2
672,animal,3,0.831595924858,1
345,city,8,0.513222261389,3
261,book,9,0.163352316132,2
618,book,9,0.666079489591,1
737,movie,1,0.608022144685,0
694,movie,6,0.742630611844,2
464,animal,3,0.287131279043,1
764,movie,2,0.79593315561,2
572,city,3,0.265547041422,0
395,book,9,0.0317976687766,3
176,animal,1,0.67347046143,3
544,city,6,0.655198720372,2
744,book,2,0.354901671288,1
606,book,6,0.214647365698,2
89,animal,6,0.31300086808,3
645,movie,6,0.84655676625,1
40,movie,2,0.646311260094,3
17,animal,9,0.0305790134328,1
548,movie,9,0.661409694019,2
468,animal,0,0.599899856812,0
449,animal,2,0.379344048325,2
39,city,7,0.913557751667,1
857,animal,4,0.936086732981,3
648,book,7,0.334445048844,3
540,book,2,0.491400106271,0
370,animal,0,0.517307030392,2
556,city,0,0.240960797613,3
543,book,3,0.930248883329,2
38,city,3,0.579625679564,3
790,book,7,0.327259816821,0
80,book,2,0.0985463752952,0
151,city,3,0.188213671701,1
631,book,8,0.853390415183,3
242,city,6,0.773177116237,0
220,movie,8,0.622136907569,0
320,city,2,0.997534981359,1
888,movie,3,0.474098065114,3
231,animal,6,0.997652967773,3
248,animal,6,0.299304135848,3
683,movie,7,0.783380034627,2
285,book,4,0.600511996837,3
170,animal,9,0.920564643016,1
157,city,3,0.798187019077,2
587,animal,3,0.157557375142,0
32,animal,3,0.275470979954,1
213,book,6,0.0851755458553,3
30,animal,2,0.730110282588,0
653,movie,8,0.251445890671,0
501,city,0,0.66105045783,0
387,animal,3,0.663581061252,2
915,movie,6,0.929526987827,0
652,animal,7,0.608979010595,0
161,animal,5,0.153464715099,2
28,movie,0,0.0656846993136,2
229,city,4,0.583621386288,1
56,animal,2,0.380538721353,0
37,movie,5,0.759013543445,3
646,city,5,0.266942101236,0
236,city,6,0.209541937496,0
243,movie,7,0.798970412982,0
947,movie,5,0.0737851033417,1
631,movie,4,0.0221181305897,3
277,book,2,0.655857402454,3
613,animal,8,0.567019597781,1
742,city,8,0.253143013209,0
306,animal,2,0.908159995424,1
88,movie,1,0.334555741365,2
995,movie,4,0.454980630851,1
282,book,9,0.793977304965,3
445,movie,6,0.886381047911,1
675,animal,1,0.0581289590435,0
135,animal,7,0.386680364536,0
768,city,0,0.651687799997,2
36,animal,4,0.0756210984568,2
965,movie,7,0.465614703659,1
730,book,0,0.297300303948,2
866,animal,6,0.0150590751551,3
333,animal,9,0.492151624281,0
544,book,5,0.610141234417,2
221,city,7,0.381870362399,0
141,book,1,0.431824296636,3
424,book,1,0.565191483827,2
535,city,1,0.585445399269,2
883,city,5,0.362388823408,3
954,city,8,0.891021872232,2
818,city,8,0.840132986777,1
945,animal,7,0.676589005401,2
154,city,4,0.1607545331,0
203,book,4,0.916723718221,2
915,city,4,0.122198406397,0
845,animal,8,0.246472592296,2
249,movie,9,0.0312847620895,0
906,movie,9,0.373768491786,2
54,city,6,0.297873829247,3
365,movie,4,0.00802957129025,3
384,movie,2,0.264385830995,0
151,book,4,0.324964124523,1
270,city,6,0.0215761410223,3
421,animal,1,0.0820426168805,2
872,book,7,0.722115800165,1
967,city,5,0.0333173656322,0
455,book,6,0.206806361569,2
651,animal,8,0.260435532708,1
793,book,9,0.798392061585,1
121,movie,9,0.0374740876877,2
600,movie,5,0.415788506224,3
10,book,9,0.201179543472,1
101,animal,8,0.482790372372,1
837,book,3,0.219319803034,1
932,book,9,0.878523954225,0
249,book,7,0.401141642075,0
354,city,1,0.19961738037,3
32,movie,3,0.977159942869,1
804,city,8,0.730562707025,3
671,city,9,0.753793447619,2
626,book,9,0.712389635873,2
480,movie,9,0.797161829165,3
78,city,5,0.798186651019,2
661,city,3,0.113482404602,1
893,book,7,0.822205887354,0
2,movie,8,0.555709638675,1
984,movie,2,0.832216712755,1
604,animal,3,0.276816149425,0
991,city,7,0.50327524929,2
608,city,3,0.936774077631,1
359,book,5,0.758750215499,0
546,city,5,0.431791972431,2
160,movie,1,0.565392545527,0
668,city,3,0.882009503443,3
659,book,9,0.356525384412,2
278,movie,1,0.479678776677,2
201,book,4,0.546586862101,1
750,movie,7,0.770122567657,0
219,book,4,0.944328276877,2
505,book,8,0.12169079538,2
59,book,2,0.0717545693187,1
774,animal,2,0.270695902781,3
497,city,2,0.711341649394,0
212,city,7,0.843201532953,0
387,movie,1,0.538923464995,2
79,book,7,0.504556185893,1
967,movie,2,0.805472190161,0
38,animal,4,0.48901754559,3
38,book,6,0.986353459733,3
436,book,4,0.223805535426,3
47,book,3,0.341767298327,3
752,movie,2,0.199405933124,0
201,animal,6,0.960010144209,1
247,book,7,0.697195507721,2
976,book,4,0.913933817114,0
182,book,2,0.293612832206,0
296,book,6,0.589105360544,0
2,city,8,0.868754812424,1
918,city,6,0.492455249779,2
228,city,7,0.31496700256,0
986,animal,8,0.740571517881,0
888,city,6,0.516607415672,3
224,city,2,0.31929075686,3
465,animal,2,0.501086089031,0
846,animal,1,0.347030844239,3
919,book,6,0.349748930034,3
922,movie,6,0.19450105588,3
963,city,0,0.736535325918,3
831,city,0,0.547859278416,2
956,animal,1,0.595262717395,0
226,movie,3,0.390287112627,0
773,animal,1,0.763697836796,1
366,movie,5,0.517501223202,2
127,book,2,0.908308466456,3
705,book,3,0.445500828053,3
137,animal,5,0.393139074292,0
527,book,1,0.571578436876,0
727,animal,9,0.403056719606,1
773,movie,6,0.00955100244813,1
358,movie,6,0.188788190843,2
852,movie,0,0.713824923233,2
747,animal,5,0.213403764586,2
843,movie,7,0.947404050339,3
378,book,5,0.419347790298,0
14,city,9,0.634211864178,3
636,city,8,0.709385232094,3
698,animal,6,0.246440245297,0
607,movie,5,0.687573416565,3
808,movie,4,0.945937846491,2
224,animal,8,0.568633819999,3
512,book,2,0.827109149037,0
885,city,9,0.660299320759,3
153,movie,9,0.551059143691,0
107,city,6,0.596720582074,0
377,animal,0,0.699186050833,1
225,city,1,0.961196706102,2
936,animal,3,0.469520697089,3
256,movie,6,0.240364051183,1
566,city,6,0.243574680825,0
667,city,5,0.863464558453,0
124,animal,2,0.564406414203,3
362,animal,1,0.414514627172,3
1,animal,3,0.575177432869,0
540,animal,0,0.592388820077,0
281,animal,8,0.846873182177,0
312,city,2,0.302521629095,3
525,animal,0,0.875148120467,0
810,city,2,0.876005057632,0
135,movie,3,0.81907907597,0
516,movie,3,0.349289010906,3
372,city,5,0.0396391243261,1
892,city,7,0.415360680225,0
382,movie,8,0.558348560911,0
302,animal,0,0.196987828214,3
81,movie,1,0.587031966272,3
186,movie,1,0.572996390786,2
76,movie,9,0.753271822435,1
819,book,1,0.093080195805,0
782,animal,3,0.469417217977,2
438,city,9,0.0466221706415,1
2,animal,1,0.54009343599,1
808,city,6,0.215857495176,2
37,book,5,0.772781580657,3
241,city,1,0.65208278432,1
746,animal,2,0.323687973044,3
405,book,5,0.669055191782,1
627,movie,5,0.136980015366,3
442,city,6,0.166505429852,3
749,book,8,0.642984713881,2
70,book,4,0.862342880468,0
315,animal,8,0.332108568797,1
936,book,7,0.547294116194,3
537,book,0,0.107456574255,2
575,city,4,0.640081831973,0
557,movie,1,0.602671422911,2
619,movie,8,0.319377350178,0
12,animal,0,0.824869072449,3
538,city,7,0.846469647261,3
421,book,0,0.11351229292,2
303,animal,7,0.58942741427,2
319,city,8,0.267756446693,2
740,animal,4,0.04908220868,0
800,city,6,0.650273404977,1
323,book,7,0.687914811853,0
957,city,3,0.113307839049,3
387,city,1,0.765127366475,2
975,city,9,0.372850309718,0
426,city,8,0.559929609045,3
163,book,2,0.493206175556,2
637,movie,6,0.503821224764,3
653,city,0,0.833178672551,0
966,animal,7,0.772863042963,3
465,book,1,0.0486950326521,0
8,movie,5,0.0304680844519,2
347,animal,6,0.076686473152,0
963,animal,0,0.474843226686,3
4,animal,1,0.936932509277,2
583,book,9,0.569475504529,3
312,book,5,0.38491665856,3
179,book,4,0.325795371787,3
670,book,5,0.15417751598,2
183,book,9,0.143042442645,0
20,movie,9,0.259615442764,1
874,movie,6,0.860719082594,0
75,book,1,0.0827576773274,2
926,movie,5,0.701526373996,1
338,city,9,0.966292830239,1
545,animal,9,0.241301674104,2
456,movie,3,0.863682693749,2
723,movie,4,0.219269505556,1
476,animal,7,0.821811537728,1
63,book,8,0.725069815374,1
839,book,1,0.113275153568,1
245,city,5,0.725219422178,3
689,city,2,0.188878068819,1
807,animal,3,0.842307294728,0
296,movie,5,0.0246337571882,0
293,city,3,0.664925894342,2
970,book,3,0.32249391119,3
578,city,4,0.820621365514,1
477,book,9,0.667480357589,1
50,city,5,0.48571706707,2
362,movie,6,0.53936780939,3
380,city,6,0.868104876373,3
77,book,9,0.177945900663,3
949,book,5,0.250862498742,0
720,book,3,0.494889033778,0
48,movie,5,0.478901211023,1
114,animal,2,0.0937700662523,2
719,movie,9,0.698844061069,1
254,movie,1,0.977512336953,2
46,animal,3,0.857967537571,1
513,city,2,0.314194633633,2
126,animal,8,0.24840953347,0
344,city,5,0.528161583501,2
721,city,2,0.978488522756,1
22,movie,4,0.0787396003739,1
72,book,0,0.859608676317,1
554,book,9,0.438316575742,0
638,city,5,0.697081183856,0
949,movie,3,0.6918493621,0
285,city,3,0.13890321643,3
514,movie,8,0.471166500335,2
768,movie,6,0.883047900427,2
980,animal,9,0.751999567755,2
133,animal,3,0.684500353142,3
65,book,6,0.643255227733,0
809,city,1,0.73522768263,3
611,city,6,0.902515783369,0
120,movie,8,0.318675014136,3
588,animal,3,0.74994275477,2
565,animal,3,0.406154292906,3
35,movie,5,0.354603859505,1
848,book,1,0.517016894416,2
253,animal,2,0.514804375108,2
234,book,7,0.393094296742,2
34,book,3,0.434461214904,2
558,city,0,0.316917475089,1
466,book,9,0.380045501222,2
190,city,1,0.965209014245,2
781,book,7,0.777939538088,0
484,city,0,0.518393155127,1
176,city,2,0.211694485631,3
162,animal,6,0.206901752125,1
279,book,5,0.432596008501,1
969,city,3,0.741517667464,0
359,movie,5,0.946847169499,0
68,movie,0,0.693335881208,2
376,animal,5,0.287628113725,3
112,animal,9,0.1928457971,0
695,city,8,0.469014924624,1
721,animal,5,0.0705224824395,1
543,movie,5,0.346554190885,2
270,book,8,0.723486298554,3
539,city,8,0.841378636179,0
426,movie,7,0.693656748878,3
933,movie,0,0.435683398926,3
119,animal,0,0.091231981002,3
382,animal,2,0.650288275924,0
104,animal,5,0.373514367983,0
996,book,6,0.293852694118,1
165,movie,0,0.787689313725,2
865,movie,7,0.458806359125,2
232,animal,5,0.489169231283,0
514,animal,0,0.000158989457423,2
730,animal,4,0.747281398396,2
239,book,3,0.619235685629,2
721,movie,6,0.555588511504,1
983,book,0,0.603835931787,2
265,movie,7,0.726935322793,0
932,movie,2,0.552558020992,0
380,animal,3,0.86653066586,3
869,animal,6,0.410404488361,3
829,animal,7,0.771929477908,0
101,movie,0,0.960460956661,1
679,book,2,0.67785636517,1
145,city,9,0.0869444673382,3
214,city,5,0.000993428799016,3
209,book,2,0.538465845648,3
561,book,9,0.479351164428,0
499,movie,7,0.426452863681,1
913,city,2,0.835667256935,3
86,city,6,0.908092227748,1
629,book,5,0.260249500686,2
684,book,5,0.999792538262,1
598,movie,3,0.634533148246,1
787,book,9,0.251172938671,1
760,animal,0,0.665282651951,3
309,book,6,0.746221689302,2
726,book,0,0.952479185335,0
554,city,3,0.718528847611,0
703,movie,3,0.0633804117352,1
759,book,8,0.463730959164,0
658,animal,3,0.462036456859,3
825,movie,0,0.978179735831,1
701,book,6,0.680447158442,0
251,animal,4,0.795057120235,0
520,animal,3,0.446233853426,3
260,city,2,0.814279473415,0
146,city,1,0.355159333707,0
768,animal,3,0.556574769495,2
474,movie,0,0.397554669745,1
722,movie,1,0.869631268945,0
480,animal,8,0.895691639507,3
339,animal,3,0.424990769118,3
98,movie,7,0.224516163416,3
561,animal,3,0.854041988106,0
672,city,0,0.860840315336,1
150,movie,2,0.698436390278,2
693,city,5,0.967033264348,3
247,animal,2,0.127759149935,2
749,animal,8,0.403477251682,2
798,book,9,0.945427208618,2
288,city,5,0.780828000971,3
601,book,7,0.123122577442,3
34,movie,9,0.707576778863,2
916,movie,0,0.688182419646,3
398,animal,0,0.00947913486867,3
953,city,1,0.743367557144,3
